ACTION,RESOURCE,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,17183,118343,119598,118523,311622,118331,118525
1,75078,118026,122392,118274,173805,292795,118276
1,25749,118170,118556,117946,125711,292795,117948
1,44943,118343,120722,117905,117906,290919,117908
1,20364,119075,119076,118834,311236,118424,118836
1,4675,118327,119830,120773,118959,118960,120774
1,78192,118178,118320,117905,117906,290919,117908
1,18418,118300,123749,118777,279443,308574,118779
1,22574,118085,117884,118568,211151,19721,118570
1,20299,118115,118846,179731,134755,117887,117973
1,114633,118300,120722,118321,117906,290919,118322
1,32634,117962,118910,179731,118368,117887,117973
1,80381,118413,127522,118451,256937,118453,118454
1,37807,118124,117884,117885,117913,117887,117888
1,74093,118343,118856,118777,279443,308574,118779
1,37732,117979,117884,117879,117886,19721,117880
1,37951,118102,117878,117879,117879,19721,117880
1,75179,118052,121949,118636,122158,118638,118639
1,28294,118026,118867,118321,117906,290919,118322
1,80848,118446,120317,118321,117906,290919,118322
1,23921,118343,119987,117905,117906,290919,117908
1,26431,118300,120059,121469,159141,118424,121471
1,34748,117903,120171,120990,157414,118398,120992
1,3853,118343,119142,119351,210201,3130,119353
0,23990,117903,120171,120990,137612,118398,120992
1,28893,118225,120323,119093,120324,119095,119096
1,80076,118386,118746,118784,147114,290919,118786
1,15710,118300,119984,118396,300044,118398,118399
1,75218,118026,118202,119962,168365,118205,119964
1,73139,118446,118447,118784,121926,290919,118786
1,23875,23779,121458,118368,118368,117887,118486
1,42180,117903,119181,120952,130134,118453,120954
1,43111,118327,118744,118054,168337,117887,118055
1,45239,118300,118458,118834,223125,118424,118836
1,5372,118343,122012,117905,240983,290919,117908
1,22425,118413,123003,118777,279443,308574,118779
1,80465,117903,118635,159787,118959,119695,159789
1,79768,118300,123749,119849,241749,118638,119851
1,45019,118327,120685,117905,240983,290919,117908
1,75047,118170,118623,118047,123388,117887,118049
1,36429,119281,117945,126684,193644,292795,126685
1,79934,118343,118395,118396,300044,118398,118399
1,21741,117962,118352,118321,117906,290919,118322
0,3853,118300,120722,118784,130735,290919,118786
1,14570,118085,117920,120632,226503,118131,120634
1,35952,117962,120924,122297,301475,118331,118899
1,75649,117962,118910,118451,130134,118453,118454
1,43909,117962,118501,118777,185617,308574,118779
1,15797,119302,119303,118321,117906,290919,118322
1,38860,119281,117945,118995,119235,292795,118997
1,82201,118446,119961,132671,118260,290919,132673
1,15365,119597,121108,118728,252267,118295,118730
1,75078,118052,126137,133718,121386,124136,133719
1,20284,117981,117884,117879,117886,19721,117880
1,23497,118888,121108,120006,311746,118424,120008
1,23181,117877,117878,117879,117879,19721,117880
1,42242,118300,118514,118318,168365,118205,118319
1,23994,118291,120823,118396,308262,118398,118399
1,19731,118343,118514,118777,308574,308574,118779
1,17849,117962,122215,118784,160543,290919,118786
1,19989,118327,118507,179731,118054,117887,117973
1,25993,118300,118783,118451,130134,118453,118454
1,42694,118343,119993,120516,310589,120518,120519
1,45103,118327,119830,120773,118959,118960,120774
1,4675,118343,118514,118054,255692,117887,118055
1,41493,118300,120410,118321,117906,290919,118322
1,33146,117903,120171,120990,262257,118398,120992
1,33054,118291,118597,120344,149688,118424,120346
1,36470,120865,171098,118702,194774,118704,118705
1,70701,118413,120370,118321,117906,290919,118322
1,15884,118386,120356,120357,201020,118424,120359
1,23096,119070,118623,117946,119110,292795,117948
1,278393,118300,118979,118912,309291,118424,118914
1,33248,118300,118301,120344,267615,118424,120346
1,75078,118026,118202,118784,124402,290919,118786
1,25240,118327,118391,118321,117906,290919,118322
1,23986,118343,120126,120497,223125,118424,120499
1,35626,118300,119181,118641,153273,118643,118644
1,33989,118888,119031,118980,311577,118295,118982
1,80139,117903,120171,117905,117906,290919,117908
1,80684,118446,118684,118784,118785,290919,118786
1,75078,118316,118317,119928,156283,118331,119929
1,27308,118386,121961,122297,122297,118331,118899
1,20897,118343,223958,118811,149803,19793,118813
1,26986,118327,121589,118641,118842,118643,118644
1,45647,119597,168533,120789,301124,118424,120791
1,25993,118052,120356,120357,127906,118424,120359
1,34433,118343,118514,117905,117906,290919,117908
0,19722,118413,121639,118321,117906,290919,118322
1,93610,118327,123757,119849,144429,118638,119851
1,77235,117877,117878,117879,117879,19721,117880
0,80381,118225,125139,120773,118959,118960,120774
1,3130,118413,120370,119351,210201,3130,119353
1,41594,118178,118320,117905,117906,290919,117908
1,23096,118225,119924,133306,168365,118205,133308
1,27728,118225,119238,122849,149223,119095,122850
1,75834,118300,81476,118321,117906,290919,118322
1,80978,118300,118783,118321,117906,290919,118322
1,3003,118413,118481,117905,117906,290919,117908
1,25569,118343,6104,117905,117906,290919,117908
1,6720,118300,118783,118321,117906,290919,118322
0,45856,118327,118320,124886,306399,118643,124888
1,38482,119666,117895,117896,117897,117887,117898
1,19998,118225,120054,118702,122081,118704,118705
1,14354,118096,118008,117879,117897,19721,117880
1,34924,118327,120318,118321,117906,290919,118322
0,19712,118257,118623,118995,286106,292795,118997
1,32270,118343,122299,119949,121350,290919,119951
1,27082,118225,122273,120773,118959,118960,120774
1,70453,118603,117941,117885,119621,117887,117888
1,74550,118225,120663,117905,290919,290919,117908
1,40466,118327,129972,118685,311622,308574,118687
1,41247,117962,118791,307024,306404,118331,118332
1,26437,118580,117895,117896,117897,117887,117898
0,38,118327,118933,118321,117906,290919,118322
1,16260,118300,124816,118685,126297,308574,118687
1,7543,118991,118992,117905,120828,290919,117908
1,34056,118052,120709,118207,174445,270488,118209
1,25287,119091,119303,119962,168365,118205,119964
1,20226,119070,118754,118805,118806,118474,118807
1,78886,119135,118395,118396,300044,118398,118399
1,37337,119091,119223,118278,151426,290919,118279
0,27416,118007,118008,117879,117897,19721,117880
1,15805,118386,118746,117905,117906,290919,117908
1,1020,118413,119968,118641,306399,118643,118644
1,45300,118596,81476,118422,149098,118424,118425
1,23127,118213,120551,118321,240983,290919,118322
0,42914,118587,117920,128093,139264,119184,128095
1,20279,118011,117941,117885,117913,117887,117888
1,74961,118052,123144,118396,269406,118398,118399
1,37942,117936,118810,119899,310825,19793,119900
1,25442,118024,117895,118568,281735,19721,118570
1,74550,118225,120663,121594,131163,4673,121596
1,41758,118463,118522,129229,251603,119788,129231
1,26386,118300,120312,124194,155644,118363,124196
1,278393,118052,121949,118207,127292,270488,118209
1,29291,138799,120539,118321,117906,290919,118322
1,23964,118343,118395,118890,125128,118398,118892
1,72188,118413,127522,121594,126485,4673,121596
1,4675,118386,118522,122060,130360,290919,122062
1,34924,118327,118391,118321,117906,290919,118322
1,45349,117891,117878,117899,155398,19721,117900
1,34954,118327,122109,120172,230830,290919,120173
1,3719,118300,118360,118685,122058,308574,118687
1,27082,118225,119136,118702,140153,118704,118705
1,29693,126102,118378,119192,300603,119184,119194
1,38279,118266,117941,117879,117886,19721,117880
1,74463,118291,119136,120056,155541,118474,120058
1,78327,117984,117878,118568,292195,19721,118570
1,25993,118300,118301,120344,311360,118424,120346
1,15710,118225,120551,118321,133936,290919,118322
0,74347,118300,123719,118685,120316,308574,118687
1,7678,118257,117945,118995,118806,292795,118997
1,31728,117962,122224,117905,240983,290919,117908
0,106564,117962,118409,122645,151214,119221,122647
1,14893,118225,118616,117905,240983,290919,117908
1,27348,118888,120026,118834,252363,118424,118836
1,40462,118413,120370,118784,237727,290919,118786
1,79623,118052,126137,126138,194170,124136,126140
1,16503,118327,120559,122269,141096,118643,122271
1,80063,118300,118783,118278,118260,290919,118279
0,18913,118954,117920,117879,117886,19721,117880
1,20294,117917,117920,117879,117886,19721,117880
1,89172,117962,118910,118321,117906,290919,118322
1,79924,118327,120383,118784,200462,290919,118786
1,27082,118225,124380,118523,310608,118331,118525
1,79344,118343,118395,118396,300044,118398,118399
1,110051,118343,120722,118784,121873,290919,118786
1,79457,118225,120663,118321,117906,290919,118322
1,38119,118220,117941,118568,118568,19721,118570
1,4675,118343,118821,117905,117906,290919,117908
0,36752,118150,117941,118568,281735,19721,118570
1,4675,117962,118501,118321,117906,290919,118322
1,20666,118178,118575,119849,212678,118638,119851
1,81317,118052,119742,118321,118448,290919,118322
1,33248,118343,119598,118422,300136,118424,118425
1,74969,118386,123144,118396,233714,118398,118399
1,35498,118291,118437,120313,137017,118424,120315
0,23966,118052,118992,118321,240983,290919,118322
1,974,118300,120722,118784,117906,290919,118786
1,972,118888,118631,118912,309291,118424,118914
1,1250,118327,118507,121527,128634,118398,121529
1,27401,118225,120054,119587,132654,118704,119589
1,74995,119302,119303,117905,117906,290919,117908
0,20897,118300,123749,119849,166593,118638,119851
1,4675,118343,118514,118685,120316,308574,118687
1,77295,118327,123757,122030,194078,122032,122033
1,43023,118327,126310,118641,306399,118643,118644
1,5590,131854,120370,117905,117906,290919,117908
1,38720,119135,119136,120056,283527,118474,120058
1,1020,117903,118783,117905,118036,290919,117908
1,79735,118052,120096,117905,117906,290919,117908
1,80707,117903,118403,120952,130134,118453,120954
1,42085,117969,19666,118396,236551,118398,118399
1,27724,118343,119598,120773,123107,118960,120774
1,80873,118225,120551,117905,117906,290919,117908
1,33642,118007,117941,117899,122240,19721,117900
1,74555,118327,118391,117905,117906,290919,117908
1,1041,118327,118378,118451,123137,118453,118454
1,75320,117962,118910,118321,117906,290919,118322
0,39332,118386,123901,117905,117906,290919,117908
1,94184,118327,119830,120773,118959,118960,120774
1,3827,118596,119993,117905,117906,290919,117908
1,29922,118343,121747,118321,117906,290919,118322
1,75078,118463,123089,117905,130219,290919,117908
1,23722,122974,121716,120611,136293,249618,120613
1,1937,117962,118501,120702,126111,118504,120704
1,77362,118327,120685,124886,123881,118643,124888
1,34950,118327,118929,118259,120721,290919,118261
1,27178,117962,118501,118502,118503,118504,118505
1,1020,118327,118933,128230,131284,4673,128231
1,20897,118343,118856,118259,125889,290919,118261
1,23961,117962,118910,117905,240983,290919,117908
0,28897,118052,120685,118321,117906,290919,118322
1,14354,118491,118810,119323,119324,19793,119325
1,79092,118300,119181,128230,302830,4673,128231
1,6490,118026,118202,118321,117906,290919,118322
1,80881,127045,118821,307024,306404,118331,118332
1,98053,118225,119136,118685,122081,308574,118687
1,6690,118225,120050,118321,117906,290919,118322
1,33642,117954,122672,125751,135104,118870,125753
1,37009,117962,118910,118321,117906,290919,118322
1,34701,118446,119961,118278,118260,290919,118279
1,19730,119091,118514,117905,117906,290919,117908
1,26313,118300,119890,307024,152866,118331,118332
1,19998,118225,123173,118054,118054,117887,118055
1,6690,118225,118403,117905,117906,290919,117908
1,24016,118343,118344,192867,192868,118347,192869
1,73815,119171,121363,121364,215738,118467,121366
1,4675,118327,120624,118784,121556,290919,118786
1,75338,118237,117895,117879,117897,19721,117880
1,33989,117976,117884,117885,117913,117887,117888
1,23194,118300,127849,127850,311360,118424,127851
1,6921,118386,118746,118321,117906,290919,118322
1,34795,118413,122007,118259,210052,290919,118261
1,15913,118327,120318,118641,240982,118643,118644
1,17079,118327,118507,118863,122008,118398,118865
1,20897,118386,118881,119962,168365,118205,119964
1,74909,118052,119742,118321,118448,290919,118322
1,80804,118343,118395,118890,125128,118398,118892
1,35290,118413,122007,118321,117906,290919,118322
1,76446,118300,119195,117905,117906,290919,117908
1,75834,118343,118700,117905,117906,290919,117908
1,79092,118343,119984,123067,269406,118398,123068
1,34562,120141,118378,120952,120953,118453,120954
1,38967,118446,118447,118784,213944,290919,118786
1,25831,119070,118754,119885,118806,118474,119887
0,31939,118991,215920,122952,305581,19793,122954
1,17226,118446,120368,119849,219966,118638,119851
1,16064,118300,118631,119928,219829,118331,119929
1,33054,118300,119195,118636,227378,118638,118639
1,4675,118343,118700,120690,136365,290919,120692
1,80551,118343,118514,118321,290919,290919,118322
1,35788,118327,120171,118890,149216,118398,118892
1,6688,118225,118403,126184,295130,118762,126186
1,25882,118327,118378,118451,151171,118453,118454
1,2252,118413,277693,117905,117906,290919,117908
1,41758,118463,123089,118784,121926,290919,118786
1,15797,119302,119303,117905,119304,290919,117908
1,98430,118052,118821,121594,142587,4673,121596
1,15361,118300,123472,122022,150273,119221,122024
1,44812,118446,16232,118321,117906,290919,118322
1,73756,118343,120347,120344,311701,118424,120346
1,29100,118574,118556,280788,127423,292795,119082
1,17836,118343,118514,117905,117906,290919,117908
1,33238,118327,118507,118054,120238,117887,118055
1,34218,118052,118821,117905,117906,290919,117908
1,25565,117962,118352,118321,240983,290919,118322
1,4675,119921,142145,128230,302830,4673,128231
1,971,118213,123201,118784,118785,290919,118786
1,79092,118343,119598,118054,120716,117887,118055
1,13878,117877,117878,117879,117879,19721,117880
1,75834,118225,119924,118321,117906,290919,118322
1,35133,118300,123472,118321,117906,290919,118322
1,79992,118052,118867,122129,270992,121916,122131
1,23096,118225,118403,118321,240983,290919,118322
1,25993,118170,117945,117946,125711,292795,117948
1,14570,117917,117920,127389,127390,19721,127391
1,2642,118413,120526,117905,240983,290919,117908
1,1937,117962,5488,120618,304465,118643,120619
1,23096,119135,120054,118702,303995,118704,118705
1,16486,117962,5488,118641,118642,118643,118644
1,80435,118343,119598,307024,132719,118331,118332
